comment_id,parent_id,author,text,published,like_count,is_top_level,published_dt,text_length,type,cleaned_tokens
UgwPB190rrtdY9ut2Ot4AaABAg,root,@Theportlandbarber,I dunno man the 16 and 16 plus don’t have that premium look to me.. not really feeling the vertical cam setup. I know they did it for a specific reason but eh.. not for me🤷🏻‍♂️,1727827200,0,,2024-10-02,176,Top-level,"['dunno', 'man', 'plus', 'premium', 'look', 'really', 'feeling', 'vertical', 'cam', 'setup', 'know', 'specific', 'reason']"
UgwZd_NijQG9FWgMpoZ4AaABAg,root,@hermindspeaks876,Not the XS Max 😂😂😂😂😂😂….. btw I’m typing on one,1725235200,0,,2024-09-02,46,Top-level,"['max', 'btw', 'typing', 'one']"
UgzXCSccM_XTPZrEV6F4AaABAg,root,@abdulazizalfaleh4786,iPhone 16 looks like iPhone 12,1725235200,0,,2024-09-02,30,Top-level,"['iphone', 'look', 'like', 'iphone']"
Ugyt8lPMwdAyKX0Itux4AaABAg,root,@DvMia,"I can’t believe that Apple took AI, and is calling it, Apple Intelligence! C’mon Apple. Watch out, Steve is gonna come back and beat you up with the 17 cameras on the back. Sadly but happily, I still own an iPhone X!",1725235200,0,,2024-09-02,216,Top-level,"['believe', 'apple', 'took', 'calling', 'apple', 'intelligence', 'mon', 'apple', 'watch', 'steve', 'gon', 'come', 'back', 'beat', 'camera', 'back', 'sadly', 'happily', 'still', 'iphone']"
Ugy4QUjYamHAa5v1QSd4AaABAg,root,@DvMia,"Oh look, a new camera, Wow! I would’ve never guessed. Thankfully, I haven’t bought an iPhone since the iPhone X. The only thing I like about Apple is the operating system.",1725235200,0,,2024-09-02,171,Top-level,"['look', 'new', 'camera', 'wow', 'would', 'never', 'guessed', 'thankfully', 'bought', 'iphone', 'since', 'iphone', 'thing', 'like', 'apple', 'operating', 'system']"
UgwuUMYLXvWVFIrgkFF4AaABAg,root,@HalimMondole,Taylor Ruth Garcia Sarah Jackson Charles,1725235200,0,,2024-09-02,40,Top-level,"['taylor', 'ruth', 'garcia', 'sarah', 'jackson', 'charles']"
Ugw6ZSj_stE9jytL_jF4AaABAg,root,@TurnerEarl-e3i,Taylor Amy Miller Gary Wilson Gary,1725235200,0,,2024-09-02,34,Top-level,"['taylor', 'amy', 'miller', 'gary', 'wilson', 'gary']"
UgzoEaJdkpyXukJFjEV4AaABAg,root,@kiteqio,"apple ""it's about the DESIGN""",1725235200,0,,2024-09-02,29,Top-level,"['apple', 'design']"
Ugyd9cAcUX_phuKDp4l4AaABAg,root,@MohamedNAsherif,hahaha the same look the same design over and over and over and over and over and over boring boring boring boring hahaha,1725235200,0,,2024-09-02,121,Top-level,"['hahaha', 'look', 'design', 'boring', 'boring', 'boring', 'boring', 'hahaha']"
UgyyT5uc7jtyn_t2YZx4AaABAg,root,@lamercussion,I believe the new iPhone 16 camera is now horizontal like this for shooting vids for Vision Pro.,1725235200,0,,2024-09-02,96,Top-level,"['believe', 'new', 'iphone', 'camera', 'horizontal', 'like', 'shooting', 'vids', 'vision', 'pro']"
UgxBHmewxnCmVhRFpwF4AaABAg,root,@malnfc8565,Well that was a useless video. Such a big channel and doesn’t even know what the capture button is…,1725235200,0,,2024-09-02,99,Top-level,"['well', 'useless', 'video', 'big', 'channel', 'even', 'know', 'capture', 'button']"
UgzXHA4H3q8M_JTJqUh4AaABAg,root,@Jeeperscreepershm,When will case manufacturers finally understand that they’re losing a huge majority of their market because the case doesn’t actually cover all four corners?,1725235200,0,,2024-09-02,157,Top-level,"['case', 'manufacturer', 'finally', 'understand', 'losing', 'huge', 'majority', 'market', 'case', 'actually', 'cover', 'four', 'corner']"
UgxN8TZpUu7eae8OJ8p4AaABAg,root,@PetCumings-j2v,Miller Brian Martinez Joseph Thompson Robert,1725235200,0,,2024-09-02,44,Top-level,"['miller', 'brian', 'martinez', 'joseph', 'thompson', 'robert']"
UgxsfQiu0yXzFvJ1YqF4AaABAg,root,@YeatesBoyd,Miller Paul Martinez Laura Robinson Anna,1725235200,0,,2024-09-02,40,Top-level,"['miller', 'paul', 'martinez', 'laura', 'robinson', 'anna']"
UgwM2z7BUkNBtU7qwgR4AaABAg,root,@DreiK96,I won't be upgrading until they put on a 10x periscope lens on iPhone Pro.,1725235200,0,,2024-09-02,74,Top-level,"['upgrading', 'put', 'periscope', 'lens', 'iphone', 'pro']"
Ugzn7tfiwhRIVjKmfVZ4AaABAg,root,@garby90,The button he keeps talking about is the window if i'm correct for the 5g,1725235200,0,,2024-09-02,73,Top-level,"['button', 'keep', 'talking', 'window', 'correct']"
Ugz7tJGxrqj_uZ3ASFl4AaABAg,root,@reynawatisholehat2204,Buset makin tipis aje yak wkwk🥲,1725235200,0,,2024-09-02,31,Top-level,"['buset', 'makin', 'tipi', 'aje', 'yak', 'wkwk']"
UgzlUjYEuESZKGbElq14AaABAg,root,@Strktm1,Slowly evolving into an android as it should,1725235200,2,,2024-09-02,44,Top-level,"['slowly', 'evolving', 'android']"
UgxND-K_9VLoxIq3sv54AaABAg,root,@HasibulHasane-z7h,Thompson Michael Perez Daniel Young Gary,1725235200,0,,2024-09-02,40,Top-level,"['thompson', 'michael', 'perez', 'daniel', 'young', 'gary']"
UgxUeUprZtxn1viLMHp4AaABAg,root,@manoknatinola,Ill get a second hand 14 pro once iphone 17 is released,1725235200,0,,2024-09-02,55,Top-level,"['ill', 'get', 'second', 'hand', 'pro', 'iphone', 'released']"
UgxOWy5SEtCr08Uq4C54AaABAg,root,@arunnrobo,May be camera button,1725235200,0,,2024-09-02,20,Top-level,"['may', 'camera', 'button']"
Ugx9cz5jUkCv8Us0ysN4AaABAg,root,@LloydBates-t6x,Perez Robert Hernandez Melissa Jackson George,1725235200,0,,2024-09-02,45,Top-level,"['perez', 'robert', 'hernandez', 'melissa', 'jackson', 'george']"
UgyYgzuBz0BWO6KtL5Z4AaABAg,root,@brunopit7238,Iphone get worst every year,1725235200,0,,2024-09-02,27,Top-level,"['iphone', 'get', 'worst', 'every', 'year']"
UgwMRkcNWXOr__5W6U54AaABAg,root,@TriciaHarvey-s4p,Jones Ruth Martin Laura Rodriguez Patricia,1725235200,0,,2024-09-02,42,Top-level,"['jones', 'ruth', 'martin', 'laura', 'rodriguez', 'patricia']"
UgxE062UpNPUHW6aIMl4AaABAg,root,@Hella_content,Can i have one one now that ur done with it,1725235200,0,,2024-09-02,43,Top-level,"['one', 'one', 'done']"
UgxW9h9rWCUCP38T8W14AaABAg,root,@RassaneJ,Nothing changes since iphone 12 and usb-c 😂,1725235200,0,,2024-09-02,43,Top-level,"['nothing', 'change', 'since', 'iphone', 'usb']"
UgyGWgX7h78cwwcZvw14AaABAg,root,@chinomeehan9061,Loving my iPhone 15 plus in pastel blue. I’m not getting new phone until Maby iPhone 20,1725235200,0,,2024-09-02,87,Top-level,"['loving', 'iphone', 'plus', 'pastel', 'blue', 'getting', 'new', 'phone', 'maby', 'iphone']"
UgxpL-fsvi8q-VgTezZ4AaABAg,root,@ThaEarthIsMyTurf,I got a 15 pro max. Think I’m good for a bit. Most of the charging stations haven’t even caught up to 15 yet,1725235200,0,,2024-09-02,108,Top-level,"['got', 'pro', 'max', 'think', 'good', 'bit', 'charging', 'station', 'even', 'caught', 'yet']"
Ugxl-rV8A29_NxVhoRR4AaABAg,root,@snakesvenom2852,Could be a camera button,1725235200,0,,2024-09-02,24,Top-level,"['could', 'camera', 'button']"
UgwSRo93FZCJPrVmYIt4AaABAg,root,@LusciousBIGGZ,iPhone Xs here,1725235200,0,,2024-09-02,14,Top-level,['iphone']
UgwEKqJ0tqalXlgLdmN4AaABAg,root,@OmeshThomas,That iPhone 16 looking just like the XR,1725235200,0,,2024-09-02,39,Top-level,"['iphone', 'looking', 'like']"
UgwflYWqkeJjfxBzXhx4AaABAg,root,@OmeshThomas,Everytime I hear the word iPhone I get mad because people so stupid to keep buying the same phone over and over with no really changes,1725235200,0,,2024-09-02,134,Top-level,"['everytime', 'hear', 'word', 'iphone', 'get', 'mad', 'people', 'stupid', 'keep', 'buying', 'phone', 'really', 'change']"
UgzyxVOq59M_i1petm94AaABAg,root,@seeby13,Apple please I just want yall to make the iFold. If these are the real designs then I see no reason to upgrade from my 13 pro max,1725235200,1,,2024-09-02,129,Top-level,"['apple', 'please', 'want', 'yall', 'make', 'ifold', 'real', 'design', 'see', 'reason', 'upgrade', 'pro', 'max']"
UgwBvu73-M57BMtvzfx4AaABAg,root,@edchayphone7545,Restore smart phone and Found phone in trash,1725235200,0,,2024-09-02,44,Top-level,"['restore', 'smart', 'phone', 'found', 'phone', 'trash']"
Ugw1mbFQIY7fmEcCABZ4AaABAg,root,@MichaelHirshmanS,Moore Christopher Anderson Laura Jackson William,1725235200,0,,2024-09-02,48,Top-level,"['moore', 'christopher', 'anderson', 'laura', 'jackson', 'william']"
UgyQKGyQQ-bIUcq0ueF4AaABAg,root,@freemasonry666,Please turn on the phone,1725235200,0,,2024-09-02,24,Top-level,"['please', 'turn', 'phone']"
Ugwb5d3L2xArbOlFYnh4AaABAg,root,@anderbeau,Just make the damn phone slightly thicker = more battery life & no camera bump c’mon! 🤦🏼‍♂️,1725235200,1,,2024-09-02,91,Top-level,"['make', 'damn', 'phone', 'slightly', 'thicker', 'battery', 'life', 'camera', 'bump', 'mon']"
UgyNWdedEvCL6npjlsZ4AaABAg,root,@f.acheampong,Boring phones,1725235200,0,,2024-09-02,13,Top-level,"['boring', 'phone']"
UgzQpNTMmN2skCKZ-314AaABAg,root,@ivrpcworks7849,im going to android idc same shit always bro,1725235200,0,,2024-09-02,44,Top-level,"['going', 'android', 'idc', 'shit', 'always', 'bro']"
UgwVD_3KX2Z8XmfPWfB4AaABAg,root,@ScheKitoff,Nothing phone cmf 1,1725235200,0,,2024-09-02,19,Top-level,"['nothing', 'phone', 'cmf']"
Ugw1mH5n5HsjrZhsKW14AaABAg,root,@Rick_Dunaway,just tall enough to require a new/different case… oh btw we have you covered with all of our best ever iphone cases….youtube is dead. no good info anymore just more people pushing product,1725235200,0,,2024-09-02,187,Top-level,"['tall', 'enough', 'require', 'new', 'different', 'case', 'btw', 'covered', 'best', 'ever', 'iphone', 'case', 'youtube', 'dead', 'good', 'info', 'anymore', 'people', 'pushing', 'product']"
UgwRa3Kv1Sr-1c0bxvx4AaABAg,root,@BunyKenjiro,"When the notch is no longer exist, I will upgrade. 😅",1725235200,0,,2024-09-02,52,Top-level,"['notch', 'longer', 'exist', 'upgrade']"
Ugw89YRYYJb_WfHDDCp4AaABAg,root,@GwenStephens-e4m,Jackson Sharon Lewis Edward Walker Timothy,1725235200,0,,2024-09-02,42,Top-level,"['jackson', 'sharon', 'lewis', 'edward', 'walker', 'timothy']"
UgwcBoA0VsyJr945xvx4AaABAg,root,@maliknielsen7952,Iphone display is ugly the notch and dynamic Island im love My sony display is clean iphone camera sensor is a sony and display screen from samsung and hard drive too,1725235200,0,,2024-09-02,166,Top-level,"['iphone', 'display', 'ugly', 'notch', 'dynamic', 'island', 'love', 'sony', 'display', 'clean', 'iphone', 'camera', 'sensor', 'sony', 'display', 'screen', 'samsung', 'hard', 'drive']"
UgwjbCjGBqEPHXqfLqp4AaABAg,root,@Dokuzu,stop making boring phones interesting,1725235200,0,,2024-09-02,37,Top-level,"['stop', 'making', 'boring', 'phone', 'interesting']"
Ugw9Tq1P-b83bZH1W9N4AaABAg,root,@restfulchest,Johnson Melissa Hernandez Kimberly Wilson Sarah,1725235200,0,,2024-09-02,47,Top-level,"['johnson', 'melissa', 'hernandez', 'kimberly', 'wilson', 'sarah']"
UgwqykPCUjElOEQqQiR4AaABAg,root,@RolandMLawrence,Hi thank you for the vid I work in tech retail. I have been noticing people rocking the black iphone 12 recently so it is interesting that the iPhone 16 you showed us is similar in design to the 12 eg camera layout. I am in the market for a midnight iphone 16 maybe however the features will need to be exciting to persuade me. Love from Roland from London England 🏴󠁧󠁢󠁥󠁮󠁧󠁿💙,1725235200,0,,2024-09-02,373,Top-level,"['thank', 'vid', 'work', 'tech', 'retail', 'noticing', 'people', 'rocking', 'black', 'iphone', 'recently', 'interesting', 'iphone', 'showed', 'similar', 'design', 'camera', 'layout', 'market', 'midnight', 'iphone', 'maybe', 'however', 'feature', 'need', 'exciting', 'persuade', 'love', 'roland', 'london', 'england']"
Ugwyx5Zq5-bBESjPl-54AaABAg,root,@ReneeBryant-o1e,Johnson Sarah Hall Robert Allen Paul,1725235200,0,,2024-09-02,36,Top-level,"['johnson', 'sarah', 'hall', 'robert', 'allen', 'paul']"
UgydCuUfu8WatJalOXR4AaABAg,root,@MzawywoFaqeuo,Rodriguez Ronald Taylor Jennifer Taylor Elizabeth,1725235200,0,,2024-09-02,49,Top-level,"['rodriguez', 'ronald', 'taylor', 'jennifer', 'taylor', 'elizabeth']"
Ugz-0OvPHQNRwKDaxdB4AaABAg,root,@MashaRahman-h2o,Miller Matthew Young Kimberly Williams Scott,1725235200,0,,2024-09-02,44,Top-level,"['miller', 'matthew', 'young', 'kimberly', 'williams', 'scott']"
UgxlaoP8KyjQ38Px0ox4AaABAg,root,@ddoommiinniicc,that was the best case review i might have ever seen,1725235200,0,,2024-09-02,52,Top-level,"['best', 'case', 'review', 'might', 'ever', 'seen']"
UgxRZM3Gn6r6FqDZBRd4AaABAg,root,@sacaleanuconstantin8608,Like someone said once ...same same but different :-))),1725235200,0,,2024-09-02,55,Top-level,"['like', 'someone', 'said', 'different']"
UgwwBkhAWr3OGVdPx2d4AaABAg,root,@Stax0-,That black Mate is nice,1725235200,0,,2024-09-02,23,Top-level,"['black', 'mate', 'nice']"
UgyIK_V46apNiTGstVJ4AaABAg,root,@mrwoody1413,16 pro max.. I always get the biggest screen.,1725235200,0,,2024-09-02,45,Top-level,"['pro', 'max', 'always', 'get', 'biggest', 'screen']"
Ugz0mvsmpwE5zxy5muF4AaABAg,root,@CandyBarnes-t8g,Martin Michael Thompson Elizabeth Clark Maria,1725235200,0,,2024-09-02,45,Top-level,"['martin', 'michael', 'thompson', 'elizabeth', 'clark', 'maria']"
UgxfI681ujX11FouZSh4AaABAg,root,@iamyazeedx,Seems like apple decided to go back to the  xr,1725235200,0,,2024-09-02,46,Top-level,"['seems', 'like', 'apple', 'decided', 'back']"
UgwBFU2dZorAJvtvazR4AaABAg,root,@gregedwards7895,I’ll stick with Spigen lol,1725235200,0,,2024-09-02,26,Top-level,"['stick', 'spigen', 'lol']"
UgwpFlrKxCAYctwThXB4AaABAg,root,@FckAnti,"Unbox Therapy, awesome video keep it up bro",1725235200,0,,2024-09-02,43,Top-level,"['unbox', 'therapy', 'awesome', 'video', 'keep', 'bro']"
Ugxf71aPOhg3D7FEFnt4AaABAg,root,@TechKHCreator,Nice sir for this review,1725235200,0,,2024-09-02,24,Top-level,"['nice', 'sir', 'review']"
UgwckJzFOQBkPqD7zqB4AaABAg,root,@Bonniem7,"Thanks for the video, I’m trying to figure out if I should upgrade to the 15 max or wait for the fight of the 16. Not that big of a fanatic about the AI or the camera, I just want an Iphone with a better battery than my 14Max has right now. Also, women’s pockets suck when it comes to putting phones in them, kind of worried the 16 Max wont fit. 😅 😂",1725235200,0,,2024-09-02,349,Top-level,"['thanks', 'video', 'trying', 'figure', 'upgrade', 'max', 'wait', 'fight', 'big', 'fanatic', 'camera', 'want', 'iphone', 'better', 'battery', 'max', 'right', 'also', 'woman', 'pocket', 'suck', 'come', 'putting', 'phone', 'kind', 'worried', 'max', 'wont', 'fit']"
UgysjYw34xeXn2nxN0d4AaABAg,root,@King3k,so back to  iphone 12,1725235200,0,,2024-09-02,21,Top-level,"['back', 'iphone']"
Ugx9g6iRsemV0wq3KQt4AaABAg,root,@skyriderof-the-spaceways7960,Really like that Samsung flip phone,1725235200,0,,2024-09-02,35,Top-level,"['really', 'like', 'samsung', 'flip', 'phone']"
UgyrsUzoGcb3mNRpKJN4AaABAg,root,@TH-lu9du,Camera layout change is for stereo photography that can be consumed with the vision pro,1725235200,0,,2024-09-02,87,Top-level,"['camera', 'layout', 'change', 'stereo', 'photography', 'consumed', 'vision', 'pro']"
Ugwo6VMnI2Rf_17VDDh4AaABAg,root,@pakoyz342,The back looks like sony,1725235200,0,,2024-09-02,24,Top-level,"['back', 'look', 'like', 'sony']"
UgyWxpReQ90zd9Ka68B4AaABAg,root,@feelsgoodchannel7006,lmao it's so obvious that the button is a shutter button for the camera's so you can more easily shoot photos/videos in landscape.,1725235200,0,,2024-09-02,130,Top-level,"['lmao', 'obvious', 'button', 'shutter', 'button', 'camera', 'easily', 'shoot', 'photo', 'video', 'landscape']"
Ugxb4hSnmPAuMzz5z9J4AaABAg,root,@FckAnti,"Unbox Therapy, amazing video I loved it",1725235200,0,,2024-09-02,39,Top-level,"['unbox', 'therapy', 'amazing', 'video', 'loved']"
Ugy6fty6dQMnpyARyb14AaABAg,root,@h3cz_,I'm convinced apple users don't love themselves. They been having the same design for so long. It's beyond boring.,1725235200,0,,2024-09-02,114,Top-level,"['convinced', 'apple', 'user', 'love', 'design', 'long', 'beyond', 'boring']"
UgzmusAHlCja5QXAm8J4AaABAg,root,@EmmanuelDailyL-b4c,This will never be iPhone 16 design,1725235200,0,,2024-09-02,35,Top-level,"['never', 'iphone', 'design']"
UgyqNJtyZjNnUwXK-eR4AaABAg,root,@agilarversovian,It’s not something I will waste money on because I absolutely hate Ai and I absolutely hate Atmos. There are so many apps that are totally pathetic and of no use.,1725235200,0,,2024-09-02,162,Top-level,"['something', 'waste', 'money', 'absolutely', 'hate', 'absolutely', 'hate', 'atmos', 'many', 'apps', 'totally', 'pathetic', 'use']"
UgySKJvBbMX0yDa8ql94AaABAg,root,@Ronsky988,When will come a time that apple having a fingerprint unlock options,1725235200,0,,2024-09-02,68,Top-level,"['come', 'time', 'apple', 'fingerprint', 'unlock', 'option']"
UgxapMtEQyAdVYLJMkF4AaABAg,root,@LiquidChamploo,I went from the SE to the 11 so I'm actually excited. I don't get the point of upgrading to the latest phone on every drop when you can barely tell the difference model to model. I can't understand the joy in that at all.,1725235200,1,,2024-09-02,221,Top-level,"['went', 'actually', 'excited', 'get', 'point', 'upgrading', 'latest', 'phone', 'every', 'drop', 'barely', 'tell', 'difference', 'model', 'model', 'understand', 'joy']"
UgxapMtEQyAdVYLJMkF4AaABAg.A7PmG9ykV1CA7RYTqgA3bR,UgxapMtEQyAdVYLJMkF4AaABAg,@user-wk9gu,"Same I don’t get the point either old phones still have their purpose and are functional, but I’m saying that as someone who used an iPhone 6 and recently bought the 15 😳",1725235200,0,,2024-09-02,170,Reply,"['get', 'point', 'either', 'old', 'phone', 'still', 'purpose', 'functional', 'saying', 'someone', 'used', 'iphone', 'recently', 'bought']"
Ugxgu5D1H_F4_aoPW6p4AaABAg,root,@akshayash189,Someone's going to see End like nokia soon,1725235200,0,,2024-09-02,42,Top-level,"['someone', 'going', 'see', 'end', 'like', 'nokia', 'soon']"
Ugw3TzgeskiVAdZxrPV4AaABAg,root,@mimiltakes,Iphone 15line up best❤,1725235200,0,,2024-09-02,22,Top-level,"['iphone', 'line', 'best']"
UgyUoasV7AZgExsZ5wV4AaABAg,root,@VsnsmnGndmd,Hernandez Angela Anderson Frank Harris Laura,1725235200,0,,2024-09-02,44,Top-level,"['hernandez', 'angela', 'anderson', 'frank', 'harris', 'laura']"
UgzMp3fY9uDkRA32UOl4AaABAg,root,@samdarnell7078,"Where are product red iphones? nobody is talking about no red iphone 15, or 16",1725235200,0,,2024-09-02,78,Top-level,"['product', 'red', 'iphones', 'nobody', 'talking', 'red', 'iphone']"
UgzjU6ZS7804HeKKEJZ4AaABAg,root,@EryPrihananto,I still use iphone6 in 2024. 10 series later 🤣,1725235200,0,,2024-09-02,46,Top-level,"['still', 'use', 'iphone', 'series', 'later']"
UgxNtlNYojK5YS0_ijh4AaABAg,root,@9852323,Me reading comments talking about the iPhone XR being old on my iPhone 6s I have literally zero issues with. 😂,1725235200,0,,2024-09-02,110,Top-level,"['reading', 'comment', 'talking', 'iphone', 'old', 'iphone', 'literally', 'zero', 'issue']"
Ugzi2y_KfZvis58xbxR4AaABAg,root,@CurtisDahl,Hall Susan Davis Paul Lee Jeffrey,1725235200,0,,2024-09-02,33,Top-level,"['hall', 'susan', 'davis', 'paul', 'lee', 'jeffrey']"
UgyiLQY9zTdwK-x351x4AaABAg,root,@jamalabdunnafis3262,Never gonna buy made in India product. Bye bye Apple. You lost 10 years long apple fans customer,1725235200,0,,2024-09-02,96,Top-level,"['never', 'gon', 'buy', 'made', 'india', 'product', 'bye', 'bye', 'apple', 'lost', 'year', 'long', 'apple', 'fan', 'customer']"
UgyiLQY9zTdwK-x351x4AaABAg.A7NqrWMrD_xA7Rur-LLyV0,UgyiLQY9zTdwK-x351x4AaABAg,@h3cz_,Samsung is waiting for you. Manufactured in Vietnam.,1725235200,0,,2024-09-02,52,Reply,"['samsung', 'waiting', 'manufactured', 'vietnam']"
UgyiLQY9zTdwK-x351x4AaABAg.A7NqrWMrD_xA7S7iMaVFQz,UgyiLQY9zTdwK-x351x4AaABAg,@jamalabdunnafis3262,@h3cz_  better than india,1725235200,0,,2024-09-02,25,Reply,"['better', 'india']"
UgxBntsnkT3YpFy4N5d4AaABAg,root,@Fox_Odette,its  just me or anyone feels that iphone gets boring as times goes by,1725235200,0,,2024-09-02,69,Top-level,"['anyone', 'feel', 'iphone', 'get', 'boring', 'time', 'go']"
UgwvxmwimxAx-N-8IM54AaABAg,root,@gambo2955,I never get an iPhone,1725235200,0,,2024-09-02,21,Top-level,"['never', 'get', 'iphone']"
UgylP2s7d9BiOV_2tpp4AaABAg,root,@classicdell,Never understood the unboxing of possibilities,1725235200,0,,2024-09-02,46,Top-level,"['never', 'understood', 'unboxing', 'possibility']"
Ugxlp8nrtfpmoYXMsUN4AaABAg,root,@N1ka,Every years new update is the camera placement. They’ll be playing with it for 10 years no problem😊,1725235200,0,,2024-09-02,99,Top-level,"['every', 'year', 'new', 'update', 'camera', 'placement', 'playing', 'year', 'problem']"
UgyORdkbL9MLIb47PZ94AaABAg,root,@YEBINXS,Where's the red one?,1725235200,0,,2024-09-02,20,Top-level,"['red', 'one']"
UgxGfefdcFjRiZStvaV4AaABAg,root,@g.m3399,It’s not even September and you are misleading the public Jesus . just say iPhone 16 prototypes .,1725235200,0,,2024-09-02,97,Top-level,"['even', 'september', 'misleading', 'public', 'jesus', 'say', 'iphone', 'prototype']"
Ugw8-syzY3kaU9zCW0J4AaABAg,root,@Fisz_9,"i dont know why apple always release a new phone every year, nothing change. they just make more money from iphone user🤦..if like this...they will lose to google pixel in Future",1725235200,0,,2024-09-02,177,Top-level,"['dont', 'know', 'apple', 'always', 'release', 'new', 'phone', 'every', 'year', 'nothing', 'change', 'make', 'money', 'iphone', 'user', 'like', 'lose', 'google', 'pixel', 'future']"
UgyRRmVC7cy8VuTIp154AaABAg,root,@LloydBates-t6x,Thompson Timothy Martinez Patricia Taylor Mary,1725235200,0,,2024-09-02,46,Top-level,"['thompson', 'timothy', 'martinez', 'patricia', 'taylor', 'mary']"
UgxZJy34L4Fv8RmCv3p4AaABAg,root,@BlowingDummy-s9s,Perez Carol Davis Deborah Martin William,1725235200,0,,2024-09-02,40,Top-level,"['perez', 'carol', 'davis', 'deborah', 'martin', 'william']"
UgzV3R_xo4rlDCet5wN4AaABAg,root,@FrozenThunder,"have been waiting for an iphone between 6.1 inch and 6.7 inch, finally now its the time. 16 pro! 6.3 inch",1725235200,0,,2024-09-02,105,Top-level,"['waiting', 'iphone', 'inch', 'inch', 'finally', 'time', 'pro', 'inch']"
Ugw-DS2rFuZww7v_2e54AaABAg,root,@sweetnessesj,No much changes to the iphone design because it’s already the best.,1725235200,0,,2024-09-02,67,Top-level,"['much', 'change', 'iphone', 'design', 'already', 'best']"
UgzMiRPBW5XnQEqqbHF4AaABAg,root,@24YT07,"I went from the iPhone 6 to a 13 only because it had flat surround reminded me of the 5. Now I feel no reason to buy another iPhone as they all have very slight changes not enough for me to spend over a 1,000.",1725235200,0,,2024-09-02,209,Top-level,"['went', 'iphone', 'flat', 'surround', 'reminded', 'feel', 'reason', 'buy', 'another', 'iphone', 'slight', 'change', 'enough', 'spend']"
UgwkKL3bxCqxMQ_hN_B4AaABAg,root,@edgarramirezalittlebitofev7025,I stop buying iPhones on the iPhone 13 pro max. Since then I don’t wanna buy an other iphone. its disgusting how the company and people OVER EXAGGERATE THIS every year,1725235200,0,,2024-09-02,167,Top-level,"['stop', 'buying', 'iphones', 'iphone', 'pro', 'max', 'since', 'wan', 'buy', 'iphone', 'disgusting', 'company', 'people', 'exaggerate', 'every', 'year']"
UgzG7thNb418CalPyDZ4AaABAg,root,@PedroBaker-b5d,Jones Charles Jackson Steven Davis Brian,1725235200,0,,2024-09-02,40,Top-level,"['jones', 'charles', 'jackson', 'steven', 'davis', 'brian']"
UgztxishyFfvjj_jhJ94AaABAg,root,@Nichole-x5q,I see people have amnesia and keep bring up the iPhone X ITS NOT THE SAME DAMN SET UP THAT WAS AN IPHONE 11 AND 12 like are y'all ok??,1725235200,0,,2024-09-02,134,Top-level,"['see', 'people', 'amnesia', 'keep', 'bring', 'iphone', 'damn', 'set', 'iphone', 'like']"
UgyFtJCGv0i8N6xLhkh4AaABAg,root,@tashu6573,china can create nonexistent products 😂,1725235200,0,,2024-09-02,39,Top-level,"['china', 'create', 'nonexistent', 'product']"
UgxhnAaT7TFGq8RDogp4AaABAg,root,@CreexBS,You can’t turn them on?,1725235200,0,,2024-09-02,23,Top-level,['turn']
