comment_id,parent_id,author,text,published,like_count,is_top_level
UgxvZDNSOMPhSHZbKOl4AaABAg.A7KGZv0KbE7A7XeYDlmLcP,UgxvZDNSOMPhSHZbKOl4AaABAg,@royz2499,I did not know. What happened?,1725235200,2,
UgxvZDNSOMPhSHZbKOl4AaABAg.A7KGZv0KbE7A7Xh2QU2VpJ,UgxvZDNSOMPhSHZbKOl4AaABAg,@whitemask221,@royz2499  lookup “unbox therapy bendgate” I think he deleted but there was also a video where he pretty much apologized to apple and sent them an email saying he wants to receive early units for reviews,1725235200,0,
UgxvZDNSOMPhSHZbKOl4AaABAg.A7KGZv0KbE7A7aZ0YhonRi,UgxvZDNSOMPhSHZbKOl4AaABAg,@ladycee5656,What happened? I was under the rock for a long time,1725235200,2,
UgxvZDNSOMPhSHZbKOl4AaABAg.A7KGZv0KbE7A7dQPw__473,UgxvZDNSOMPhSHZbKOl4AaABAg,@waseemsam7975,I think they just need to get back on track,1725235200,0,
UgxvZDNSOMPhSHZbKOl4AaABAg.A7KGZv0KbE7A7hrkeNcptI,UgxvZDNSOMPhSHZbKOl4AaABAg,@jgetsmart810,2.6 million views on this video. Alone.....yet his reputation is lost 🤔 plz do tell us more....,1725235200,2,
UgxvZDNSOMPhSHZbKOl4AaABAg.A7KGZv0KbE7A7jm2O2b1xA,UgxvZDNSOMPhSHZbKOl4AaABAg,@anelauric4004,"Wtf dude, really stupid com",1725235200,0,
UgxvZDNSOMPhSHZbKOl4AaABAg.A7KGZv0KbE7A8AukBXY2jU,UgxvZDNSOMPhSHZbKOl4AaABAg,@symdollak9924,3 weeks later...turns out he had the real thing💀,1727827200,2,
Ugz_Dr2es4t7qs68yud4AaABAg,root,@SuzanneFleming-nj5cc,Young Margaret Lopez David Moore Kenneth,1725235200,0,
UgxJWPg9GQBJ_zd4MA94AaABAg,root,@shuadaniels166,Damn I wish there was a black iPhone 15 pro like that.,1725235200,0,
Ugwx3pTUBUTyGvzVX9h4AaABAg,root,@NatashaHayes-dg6fp,Anderson Paul Martinez Amy Taylor Lisa,1725235200,0,
UgxhOsCJMgaNb0pnbGZ4AaABAg,root,@gitauwarren,"I have to say non pro models look a bit different, and i feel like buyers would prefer that more as many iPhone users haven't seen a great hardware improvement for a while..",1725235200,0,
UgzM6PyaqAcsoQM6yh94AaABAg,root,@Yocko93,I rock my 12 pro and have no intention of buying anything else.,1725235200,0,
UgyejyBlV0ISxwTv36F4AaABAg,root,@yumanny8,I love how every year all they do is change the camera placement. Lmfao,1725235200,0,
UgzsSJtelMz32NfyfZJ4AaABAg,root,@theWryteAttitude,Best iPhone yet! 😂,1725235200,0,
UgxfrapttKf5931w-dh4AaABAg,root,@isege-wo7bm,Nothing special about design kinda looks ugly with big camera holes,1725235200,0,
Ugw1SJNrnxNaxWNl6jR4AaABAg,root,@RustBeltEDC,Apple give us your $5k folding phone 😉,1725235200,0,
UgwL339qlSUzwheZ8YF4AaABAg,root,@Sheikh-XX,"Dear Apple, please be creative again. we need these:  iPhone Air: thin and lightweight  iPhone Bend: folding screen iPhone Studio: comes with a pen and an M chip iPhone Ultra: a super smartphone with a 10-day solar battery.   I don’t mind if they kept the same design (as long as they change the current asymmetrical 3 camera layout to a single lens 📷).   All high-end companies release new models every year with small changes like the Rolex Oyster Perpetual and Rolls Royce Phantom for example. But at least these companies introduced other options with new designs! 4 phones isn’t enough. We need more.",1725235200,0,
Ugy9FKJvdCUF2bCekRJ4AaABAg,root,@wadeyyy,Love the new camera layout personally,1725235200,0,
UgwPA5n4Jdx4BlxFfuR4AaABAg,root,@No-sightI,Will the 16 Pro Max have more zoom or stuck at 25x ?,1725235200,0,
UgwTGOFV0gNiGDxsWGh4AaABAg,root,@etxkevin7452,I have a 14...still works like new....there ANY reason to upgrade?,1725235200,0,
UgwhE_FJVgCVrTDDb0Z4AaABAg,root,@aghiff,Lew reviewing the dummy unit since Apple will never give him any review unit,1725235200,0,
Ugzh1jVbrU8An9GbR154AaABAg,root,@Audrey_20,Plzz I want iPhone 16 plz🥲🙏,1725235200,0,
UgxWfcHhvESkzjKIxWp4AaABAg,root,@Paul-qq7gp,"How do you go to the effort to ship dummy units from china and you don’t even research the changes 🤦‍♂️. That’s a camera shutter button, and the screens are going up to 6.3 and 6.9 inches. Literally one google search away, how lazy are you",1725235200,0,
UgxCEn4J7UpXGrxtBzR4AaABAg,root,@funkzilla01,Click bait.,1725235200,0,
UgwU4UUDtthcCBGzT-V4AaABAg,root,@hummingpylon,I have upgraded from iPhone 13 to iPhone SE.,1725235200,0,
UgwAWKGBI8_F3kujjg14AaABAg,root,@mr.twenty-ten6319,Would it be worth upgrading from the iPhoneX? I still have no issues with mine but I’ve had it 7 years now.,1725235200,0,
UgytHqMpQU7sQI-B0aJ4AaABAg,root,@nanyabiznus4738,This motherfuckers hair has started to withered out and i still hated him till this day. I dont know what it is. Maybe click baiting or a tech channel that doesnt give proper tech specifications. Could be anything 🎉,1725235200,0,
UgybwDw7cAIaymETOTZ4AaABAg,root,@SpiderC-666,"Apple engineers playing bingo and out come iPhone X design ball! That's iPhone 16 for us, guys!",1725235200,0,
Ugwl3aRGgsEDLU1P_fd4AaABAg,root,@wldmhd,"Apple, every year you got new iPhone. Change the camera position and plus new colors 😅.",1725235200,0,
Ugw1Wig1PYm-yLj0YMJ4AaABAg,root,@wldmhd,"Me watching this with iPhone 11 Pro.. I can new one, but the current one do the job..",1725235200,0,
UgzmgwW7j22cMRlXNLh4AaABAg,root,@JimRiley-d1r,Smith Barbara Brown Donna Martinez Shirley,1725235200,0,
UgwwYeFh258WZLWQn0R4AaABAg,root,@positivevibes5114,"Iphone 16 - Powered by Android, Assembled in  China",1725235200,0,
Ugy4I188YQpb1hiQeXJ4AaABAg,root,@davidfarrugia7646,"For some reason whenever I listen to Joe Rogan, I think of Will’s face every time jamie does something",1725235200,0,
UgyBjUMPOr6_eeOT5_54AaABAg,root,@davidfarrugia7646,Does anybody think Will is secretly jamie on the Joe Rogan show?,1725235200,0,
Ugx4S2MgzMBPBw8le5t4AaABAg,root,@DispholidusTypus,Oh yay Apple 🍎 moved their camera's! I absolutely must & will burn 🔥 my hard money 💰🤑💰 on 🍏 trash 🗑️ AF junk 🤣,1725235200,0,
UgzjBHvk29UGTYmUtRd4AaABAg,root,@SamsungTabA7Lite-i3m,I am extremely picky about how my stuff looks and i might be the only person with enough ocd to point out that the pro iphones camera platform doesn't line up with the corners of the phone and because of that i have been buying the regular iphones for 4 generations now. And yes i know my name is samsungtaba7lite but that doesn't mean I can't buy a iphone.,1725235200,0,
UgzJV2SiLAPTPYN9Za14AaABAg,root,@Kiloh.God_,I’ve already dived into the 16pro supposedly it’s suppose to be a camera shutter button it was talked about 4 months previously,1725235200,0,
Ugz5dzg9wdMAOYLec794AaABAg,root,@Peter-mj6lz,In the thumbnail it actually looks cheaper to me than previous versions.,1725235200,0,
Ugzi0Y1sbjZCTlWVxlN4AaABAg,root,@southpawlibranine3511,Companies need to release a new phone every 3 years. Stops the needless waste. The planet is fucked from too much materialism and consumerism,1725235200,0,
UgyZIrB3EFE1do28TaN4AaABAg,root,@JPverified,Stop selling us so much shit.,1725235200,0,
UgxMVaopBGZxuFoPzxN4AaABAg,root,@newb529,Fake yt channel,1725235200,0,
UgwdjQLEr-YIBxeNsXp4AaABAg,root,@Studentoftheiniverse,where did you get them from?)))),1725235200,0,
UgxShf5OwxtBu7OIbJV4AaABAg,root,@daguy69,Just got a 12 pro will not be upgrading till 2027😭,1725235200,0,
Ugy5_yrT8s3917UDKoh4AaABAg,root,@ShahramRouhijahromi,Why they keep growing taller. I definitely do not like that!,1725235200,0,
UgwuHncrHKJtgHtlZ1V4AaABAg,root,@MichaelTrujilloJr2334,Well im glad I traded in my iphone 15 pro max for an android.,1725235200,0,
UgyFGlZLsXx0Qm_a2mp4AaABAg,root,@VirtousStoic,If u go to the apple launch plz ask them if they will make an apple watch x ultra? Because i will wait,1725235200,0,
UgyZfVziGR_iKDCEbmx4AaABAg,root,@AbdurrahmanAyuba-rv3tt,Can I see bathe pictures of creat of iphone,1725235200,0,
UgwzAySDxITNovdAoUt4AaABAg,root,@tommykhmer7324,I thought  Iphone don.t make any more in China. It got ban in China,1725235200,0,
UgzG9BPJa3JMUgl7ZEZ4AaABAg,root,@mind_traveller,Each time the cameras get bigger and each time it looks worse,1725235200,0,
UgzZlTj-4YPB3DEBiwx4AaABAg,root,@ytgibbo,The iPhone 16 will revolutionise the mobile telephone industry!,1725235200,0,
UgyVfCHoX540PxUOYth4AaABAg,root,@user-sr8mf2vg9p,My deep purple iPhone 14 Pro is still awesome.,1725235200,0,
UgyVfCHoX540PxUOYth4AaABAg.A79cL9V5aw2A79sxe-PFhx,UgyVfCHoX540PxUOYth4AaABAg,@YEAGERlST,My golden iPhone 11 Pro is still going pretty strong too,1725235200,1,
UgwVsdlGz2lzwtFLmyl4AaABAg,root,@Dareal_Bliggitty,That matte black sexy af 🤤,1725235200,0,
UgzKct412OpW3ULs19p4AaABAg,root,@nottoocasual,I phones need to release a new model every 3 years  and ive been saying this for years now,1725235200,0,
Ugw94m_t7kx3ijwXNbZ4AaABAg,root,@bhargavkondeti77,Waiting for pixel unboxing &. Review 🇮🇳,1725235200,0,
UgzandJSuhvazgeXpIJ4AaABAg,root,@domlarry,Almost no changes 😂😂😂😂😂 sounds like apple yes that's apple they stopped innovating since Tim took over,1725235200,0,
UgxKcAT6yXvaCdIWAcB4AaABAg,root,@domlarry,Apple intelligence 😂 😂😂😂😂,1725235200,0,
UgzdTHPXzuv2VftVa7l4AaABAg,root,@stillclouds,I feel like no one cares about the 16 lol,1725235200,0,
UgzaTJIuC_KIAKhVq594AaABAg,root,@lostcause7072,"If this really the iphone 16, apple can seriously go fuuuccck themselves... I'm going to android, F this BS.",1725235200,0,
UgySMMtEAjUokQWU_dl4AaABAg,root,@prophecykings1848,I still got a iPhone 13 Pro Max…once Apple change the camera and the front I will get a new one but for the last 5-6 years we have the same camera,1725235200,0,
Ugy1vMQCN_CWwhZXiYF4AaABAg,root,@alexandermiasoiedov6637,"Why would such a respectable YT channel endorse iphone leaks from China??? The other thing that I can't comprehend is – what's up with spending your time searching for iPhone leaks? It will be released anyways. Where is the advantage in saying during the official presentation – aha, that was leaked! Ok, so what?",1725235200,0,
UgwgyGIIYPIEzHAJUTN4AaABAg,root,@JohnHFreeman-pt5hk,"It’s not a button, it’s the section for the 5g antenna. It’s already a sort of cutout on recent iPhones.",1725235200,0,
UgypzvW4WgyudlC6_AR4AaABAg,root,@kikopauck8632,Nothing Phone(2) with no light show?,1725235200,0,
UgwCFDcQLcXJ_FcQV3t4AaABAg,root,@Macwillisr,"Same junk, same costumers. Not impressed",1725235200,0,
Ugw4OkJ3aqcibjG4wAx4AaABAg,root,@linds7032,Me still with an Iphone X 👁👃🏼👁                                                    👄,1725235200,0,
Ugycjj-uE6hXYpN6seN4AaABAg,root,@wardellward,I’m likin the 🆕 16,1725235200,0,
UgwAnlYBdSx5oOctfcB4AaABAg,root,@LeTsTalkFR,Staying with my 15 pro max until the iPhone 20,1725235200,2,
UgwAnlYBdSx5oOctfcB4AaABAg.A75Yucn7LvNA7DzqGX1bgr,UgwAnlYBdSx5oOctfcB4AaABAg,@demiseyt2395,"Same here, bro! I managed to stay with the 11 Pro Max ever since it came out in ‘19, so another 5 years with a newer and better phone is very much doable for me. I’ll just be patient for the next and best phone. 👍🏾",1725235200,1,
UgwAnlYBdSx5oOctfcB4AaABAg.A75Yucn7LvNA7lBDd_QHWS,UgwAnlYBdSx5oOctfcB4AaABAg,@franko8576,I still have my 13pro max😅,1725235200,1,
UgwAnlYBdSx5oOctfcB4AaABAg.A75Yucn7LvNA7tis8unY5r,UgwAnlYBdSx5oOctfcB4AaABAg,@demiseyt2395,"@franko8576  13 Pro Max is still relatively new, bro. Honestly if you wanted to, you could most definitely hold onto that for the next few years. My 11 Pro Max was definitely a fighter",1727827200,0,
Ugwppw8ja9kkn80swPh4AaABAg,root,@j.p.9522,"Apple has just given up on design, no wonder Buffett is dumping half his stock.",1725235200,0,
Ugwi88yqHLVoB5oyN1h4AaABAg,root,@shujuanyang2083,Sabi ni Mrs. Ang ganda ng bagong iphone... Sabi ko 😂 Mukhang lumang iphone.,1725235200,0,
UgyAvNG6T04wlLY4VVl4AaABAg,root,@Rakanay_Official,Is he filming in a secret backrooms area?,1725235200,0,
Ugz3KGbFH3y2P00QNlB4AaABAg,root,@Ekei990,You really get echoes from that Bat cave😂,1725235200,0,
UgwHnDD3W7pimrKwdg94AaABAg,root,@ahmedrasheed6713,"Rip apple , if they are going with these designs",1725235200,0,
Ugxes2kCEckhjxVybsp4AaABAg,root,@JOEXSTAR,Uncle Max,1725235200,0,
UgzQ4BlO8AEMY_UXKlp4AaABAg,root,@rydellgarcia,bro. if this is really going to be the final look for iphone 16 💀 i swear the sales would be 📉📉🤣 that sht look ugly af,1725235200,0,
Ugz3lqNH1M0ySb821-l4AaABAg,root,@canadaWealth,Iphone 15 pro max is Better choice.  Everywhere under deal.  Grab It,1725235200,0,
UgyOa9AOGGzlTCrRyHx4AaABAg,root,@TheCosmicRealm3,"Ahhhh, I can't fricken wait to get the pro",1725235200,0,
UgxNmBsIIerg1nWwonB4AaABAg,root,@yagirlnessa8464,The side button on the bottom is apparently a new shutter button. So when you hold it sideways you can press it to take a photo.,1725235200,0,
UgwUUtb4waQ9lOsOePJ4AaABAg,root,@hexatech510,The iphone should be released every 4 years not every other year,1725235200,0,
UgwI-nIJxn60qdXNUst4AaABAg,root,@benjielluy9918,Super satisfied in Iphone 14 pro max. Period!,1725235200,0,
Ugw77Q6UQ_EAXA0n_AR4AaABAg,root,@nitzaiviaa,I’m waiting for the 16 to come out so I can buy the 15 plus for less,1725235200,0,
Ugwuv3pIdsIjiuMhNo54AaABAg,root,@Nothing-kr5hn,Imagine the outrage if they still use that jurassic 60hz,1725235200,0,
UgxWTkvE_8OmAhh8RX54AaABAg,root,@asimpleguy9667,apple is going backwards in innovation and new design 😅,1725235200,0,
UgxvEqtc7my352QlKfJ4AaABAg,root,@scottsworld,"damn, no iPhone 16 mini. :(",1725235200,0,
UgxvEqtc7my352QlKfJ4AaABAg.A71AJuH5jj9A72bVlUlncj,UgxvEqtc7my352QlKfJ4AaABAg,@A.Cuber.,😢,1725235200,0,
Ugy5zsmtTYOmu1JZ1VB4AaABAg,root,@bizmonkey007,Has Apple just given up when it comes to iPhone colors?,1725235200,0,
UgzjAwRh0yg6SAciiix4AaABAg,root,@angelc-e3l,"iPhone 11: ""am I a joke to you?""",1725235200,0,
UgytH2IQG0RflIUt0z14AaABAg,root,@Atom1867,Upvote for another mini,1725235200,1,
UgytH2IQG0RflIUt0z14AaABAg.A70y2Zz3L4QA72bY9_G_tY,UgytH2IQG0RflIUt0z14AaABAg,@A.Cuber.,Please…,1725235200,0,
UgwpXQ1SUBz432SGybd4AaABAg,root,@edikaramuratful,Lew you have suddenly become all white ...,1725235200,0,
Ugwu8oAIx4QbyuHqLi14AaABAg,root,@cn8drapper,how do you get those samples,1725235200,0,
UgzNaP7telmFrobGHpp4AaABAg,root,@dusaninetyfirst,"Now we gonna pay for apple music, apple tv, icloud & apple intelligence 😭",1725235200,0,
Ugwk-s5pEPG6_1LcWgB4AaABAg,root,@andreaescano9641,Its not a big changes from 15 to  16.,1725235200,0,
UgxIlaBoIKOuBX6siYB4AaABAg,root,@andreanicole9167,I wonder if it will be worth it to change from 12 pro to the new one 🥲 I just feel like it keeps staying the same but with little modifications,1725235200,0,
UgzZLKIvUC0s5vakIR14AaABAg,root,@thenakedsingularity,Apple has not released a NEW phone for at least 8 years.,1725235200,0,
UgwlyR4CWuarNi_gB2x4AaABAg,root,@PYSCHO_PAT,I guess Samsung went from making their screens to inspiring their camera layout lol,1725235200,0,
Ugwqw0gJaC57oo1VXQ14AaABAg,root,@Itsbabyree,Imma get the new iPhone 16,1725235200,0,
UgzracS-kn6RNFDPsAJ4AaABAg,root,@seanelstob5922,"I’m still on my 3 year old Product Red 13, battery health at 86%. Have to say not a fan of the 15 or 16’s wishy washy pastel colours nor the redesigned thick camera bump on the 16 as shown here. Would prefer to get another Product Red but Apple seems to have abandoned that colour for the last 2 iterations. Disappointing.",1725235200,0,
UgyYJfPHj9ZBa-zZifF4AaABAg,root,@Audisport19976,Iphone x,1725235200,0,
Ugx5hNvXqs7vqQaHa3h4AaABAg,root,@Iiverpoolfc,I think that shutter button is also going to be a fingerprint scanner!!!,1725235200,1,
Ugx5hNvXqs7vqQaHa3h4AaABAg.A6zvOjpP_S6A6zvQh8nldV,Ugx5hNvXqs7vqQaHa3h4AaABAg,@Iiverpoolfc,Because that all they need to do,1725235200,0,
Ugzh6bF6K9W7pSNpwrB4AaABAg,root,@angelcerda1111,its literally the same phone,1725235200,0,
UgyO1uOCw1tmcAMW4fV4AaABAg,root,@michael4591,I don‘t want AI anyways so‘ll stick to my iphone 12 until it falls apart,1725235200,1,
Ugz1f15TIDO5vNFZR054AaABAg,root,@antmndz,Same bull 💩 every year,1725235200,0,
UgyDQ0Nd1q1_r7gqm3t4AaABAg,root,@EveryShadeofMeYT,I feel like these phone companies send YouTubers the first designs just to see how people react to them and they'll have enough time to adjust the designs.,1725235200,0,
UgxMssTL6t150UDBmrZ4AaABAg,root,@Funky_slaps,That Anker dock needs mini apple wheels in chrome to match,1725235200,0,
UgxMssTL6t150UDBmrZ4AaABAg.A6zXJUWGzwTA6zXYbfloCe,UgxMssTL6t150UDBmrZ4AaABAg,@Funky_slaps,I’m wary of batteries with included wires that you can’t remove or change out … one short and that wire is useless that’s why they put the out usb c on it,1725235200,0,
UgwzoJ7ghka-RJ-eOxp4AaABAg,root,@codyhayes3920,I can’t wait to see JRE demolish it to show how durable it and rather or not it’s stronger,1725235200,0,
UgzAP9W52-18c7IDGuJ4AaABAg,root,@innosanto,So 16 will look like 12?,1725235200,0,
Ugz0RL0aDRbHOcyFSnp4AaABAg,root,@innosanto,I liked the mute switch.,1725235200,0,
UgwOUfTwDvwHBddtOn54AaABAg,root,@craigwalker7693,Apple CEO: “We want to present you an incredible revolutionary phone and simply the best ever iPhone”  What’s new nothing really but we moved the camera back to the ole iPhone 11.,1725235200,0,
Ugw6wUURNd0XpKVA8hV4AaABAg,root,@kingdavidiscomingagain,Huawei Huawei Huawei Huawei Huawei Huawei Huawei Huawei Huawei Huawei Huawei Huawei Huawei Huawei Huawei Huawei.............,1725235200,0,
UgzeI_y1hSdsQZKl1zh4AaABAg,root,@D2291x,It looks like a Chinese phone,1725235200,0,
UgzRvMO5Lp1dvF8SmYJ4AaABAg,root,@perturbedTraveler,"🙄…. another brick, how sweet. Apple and Nike seems to have one thing in common…lack of innovation. Every year it’s the exact same sh*t…. just a different toilet.",1725235200,0,
Ugw6avbhUNSYF5LRvyB4AaABAg,root,@TheGrinningOne,Dope video. Are the new later cases going have a leather option?,1725235200,0,
Ugw6avbhUNSYF5LRvyB4AaABAg.A6xzEIq4jgcA72c3OEXUeF,Ugw6avbhUNSYF5LRvyB4AaABAg,@A.Cuber.,Probably not because they keep on going on about the environment.,1725235200,0,
UgyMHK5Jw4hCooKder14AaABAg,root,@ItzYash575,It looks very smasnug,1725235200,0,
UgyeappaGq9Q4xPQSjx4AaABAg,root,@k_thompson87,"Apple really come out with the same phone every year hardware/software minor upgrades not enough ton make me wanna switch up every year. iPhone 7, 8, SE2 and SE3 literally same phone. IPHONE X, XS, XR, 11, 12,13,  same phone far as design look (NOTCH )  IPHONE 14, 15 same look. On a day to days use people won’t use most features phones come with anyways guess it’s about having the latest and greatest 🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️",1725235200,0,
